game_id,headline,description
401726025,Southern Indiana knocks off South Dakota 92-83,Jayland Randall had 24 points in Southern Indiana's 92-83 win against South Dakota on Friday night.
401725816,"Carter Welling, Tanner Toolson lead Utah Valley past Murray State 77-75",Carter Welling scored 16 of his 19 points in the second half and Tanner Toolson scored on a layup as time expired to rally Utah Valley to a 77-75 victory over Murray State on Friday night.
401724534,No headline found,No description found
401722593,Haffner's 27 lead Evansville past Green Bay 98-81,Cameron Haffner scored 27 points as Evansville beat Green Bay 98-81 on Friday night.
401721229,Croskey scores 20 as South Carolina State defeats Alabama A&M 82-70,Omar Croskey scored 20 points as South Carolina State beat Alabama A&M 82-70 on Friday night.
401716115,"Jackson scores 23, Northern Arizona knocks off Incarnate Word 75-74","Jayden Jackson scored 23 points, Trent McLaughlin made a go-ahead 3-pointer with 18 seconds left and Northern Arizona defeated Incarnate Word 75-74 on Friday night."
401715956,Rice earns 61-58 win against Houston Christian,Trae Broadnax had 19 points in Rice's 61-58 victory against Houston Christian on Friday night.
401715889,McKee scores 21 as Milwaukee takes down Portland State 91-74,AJ McKee's 21 points helped Milwaukee defeat Portland State 91-74 on Friday night.
401715402,Jalen Leach scores 15 of his 21 points in the second half and Northwestern beats Pepperdine 68-50,"Jalen Leach scored 15 of his 21 points in the second half, Nick Martinelli added 20 points and Northwestern beat Pepperdine 68-50 on Friday night."
401715382,"Mason Falslev scores 25, grabs 12 rebounds to lead Utah State to 77-69 victory over Iowa","Sophomore Mason Falslev scored 25 points to match his career high for the second straight game, adding 12 rebounds for his first double-double, and Utah State defeated Iowa 77-69 on Friday night in the Hall of Fame Classic."
401706975,David N’Guessan scores 17 to help Kansas State beat George Washington 83-71 in the Paradise Jam,"David N’Guessan had 17 points and nine rebounds, Dug McDaniel added 13 points with five assists and Kansas State beat George Washington 83-71 on Friday night at the Paradise Jam."
401720944,"Knox scores 19, Alabama State knocks off Omaha 85-67",Amarr Knox scored 19 points as Alabama State beat Omaha 85-67 on Friday night.
401715937,Nesbitt's 13 lead Wyoming over SE Louisiana 64-61,Jordan Nesbitt had 13 points and 15 rebounds as Wyoming beat SE Louisiana 64-61 on Friday night.
401700447,Mississippi State's bench comes to the rescue in 84-79 win over SMU,Reserve KeShawn Murphy scored 16 points and led a quartet of Mississippi State bench players in double-digit scoring and the Bulldogs beat SMU 84-79 on Friday night.
401723761,Tyon Grant-Foster and JaKobe Coles lead Grand Canyon over Norfolk State 91-73,Tyon Grant-Foster and JaKobe Coles each scored 20 points to help Grand Canyon defeat Norfolk State 91-73 on Friday night.
401722224,Barrington Hargress scores 31 to help UC Riverside edge Colorado State 77-75 in OT,"Barrington Hargress scored 31 points, including six in overtime, to help UC Riverside slip past Colorado State 77-75 on Friday night."
401720516,UC Irvine defeats Weber State 93-87,Bent Leuchten scored 29 points as UC Irvine beat Weber State 93-87 on Friday night.
401729822,"Tre Johnson scores 17, leads Texas over Saint Joseph's 67-58 in title game of UKG Legends Classic",Tre Johnson scored 17 points to help Texas hold off Saint Joseph's 67-58 in the championship game of the UKG Legends Classic at the Barclays Center on Friday night.
401725508,Paris Dawson scores 16 to propel Seattle U to 80-52 victory over Northwest University,Paris Dawson had 16 points in Seattle University's 80-52 victory over Northwest University on Friday night.
401725354,Jamir Simpson scores 20 to help Southern Utah defeat San Diego 72-67,Jamir Simpson had 20 points in Southern Utah's 72-67 win against San Diego on Friday night.
401725193,Treysen Eaglestaff scores 23 to guide North Dakota past Loyola Marymount 77-73,Treysen Eaglestaff had 23 points in North Dakota's 77-73 win over Loyola Marymount on Friday night.
401715433,Tyler Harris scores 27 points to lead Washington past Alcorn State 77-60,Tyler Harris scored 27 points on 8-for-11 shooting and Washington used the second half to pull away from Alcorn State and beat the Braves 77-60 on Friday night.
401710003,Kobe Johnson scores 12 to lead balanced attack in UCLA's 80-47 victory over Cal State Fullerton,Kobe Johnson scored all 12 points in the first half to lead a balanced attack and UCLA cruised to an 80-47 victory over Cal State Fullerton on Friday night.
401715982,Justin Hill scores 17 as Wichita State downs Saint Louis 88-63,Justin Hill scored 17 points to lead Wichita State to an 88-63 victory over Saint Louis on Friday night at the Hall of Fame Classic.
401707981,Kaufman-Renn leads No. 6 Purdue to rout of Marshall 80-45,Trey Kaufman-Renn had 18 points and Myles Colvin and Camden Heide each scored 13 to lead No. 6 Purdue to an 80-45 rout of Marshall on Saturday.
401714900,No. 15 Marquette beats Georgia 80-69 in the Bahamas behind David Joplin's 29 points,"David Joplin scored a career-high 29 points and made six 3-pointers, Chase Ross had 14 points and five steals, and No. 15 Marquette beat Georgia 80-69 on Saturday."
401715631,Mitchell leads No. 18 Cincinnati in rout of Georgia Tech 81-58,"Dillon Mitchell had 14 points and 11 rebounds for his first double-double of the season, and No. 18 Cincinnati beat Georgia Tech 81-58 on Saturday."
401707851,No headline found,No description found
401729764,La Salle defeats Stetson 92-77,Corey McKeithan's 27 points helped La Salle defeat Stetson 92-77 on Saturday.
401722321,"Gittens, Florida International take down CSU Bakersfield 76-73 in OT","Dashon Gittens led Florida International with 16 points, including the the game-winning layup with 22 seconds remaining in the overtime, and the Panthers knocked off CSU Bakersfield 76-73 on Saturday."
401726041,Presbyterian wins 71-61 over Monmouth,Kobe Stewart scored 17 points as Presbyterian beat Monmouth 71-61 on Saturday.
401722186,Fiorillo's 20 lead Vermont past Delaware 75-71,Nick Fiorillo's 20 points helped Vermont defeat Delaware 75-71 on Saturday.
401721982,Holiman's 20 lead Georgia Southern past West Georgia 64-54,Adante' Holiman scored 20 points as Georgia Southern beat West Georgia 64-54 on Saturday.
401721802,Boston University wins 75-71 over UMBC,Miles Brewster had 18 points in Boston University's 75-71 victory over UMBC on Saturday.
401715470,Peavy's 24 lead Georgetown past Saint Francis (PA) 82-65,Micah Peavy's 24 points helped Georgetown defeat Saint Francis (PA) 82-65 on Saturday.
401722191,"Davis scores 31, LIU beats Charlotte 79-76",Malachi Davis' 31 points led LIU over Charlotte 79-76 on Saturday.
401729765,East Carolina earns 72-55 victory over UIC,C.J. Walker and RJ Felton both had 21 points to help East Carolina defeat UIC 72-55 on Saturday.
401727538,Northern Kentucky defeats Kentucky State 85-59,Randall Pettus II and Sam Vinson each scored 17 points as Northern Kentucky beat Kentucky State 85-59 on Saturday.
401726044,King scores 19 as Northeastern takes down FGCU 59-55,Rashad King's 19 points helped Northeastern defeat FGCU 59-55 on Saturday.
401722177,No headline found,No description found
401722102,Albany takes down Kansas City 67-65,DeMarr Langford Jr. put in the winning points off his offensive rebound at the buzzer and Amar'e Marshall scored 18 points as Albany defeated Kansas City 67-65 on Saturday.
401719650,St. Thomas-Minnesota takes down Portland State 91-65,Ben Nau had 18 points in St. Thomas-Minnesota's 91-65 win over Portland State on Saturday.
401706166,Lilly's 21 lead Brown over Canisius 83-76,Kino Lilly Jr.'s 21 points helped Brown defeat Canisius 83-76 on Saturday.
401727498,South Carolina State wins 72-62 over IU Indianapolis,Drayton Jones had 23 points in South Carolina State's 72-62 victory over IU Indianapolis on Saturday.
401722093,"Lewis, Pascarelli score 14 as Marist knocks off New Hampshire 54-49",Elijah Lewis and Josh Pascarelli both scored 14 points as Marist beat New Hampshire 54-49 on Saturday.
401720449,Anderson's 14 lead Furman over Charleston Southern 67-46,Nick Anderson's 14 points helped Furman defeat Charleston Southern 67-46 on Saturday.
401716880,George Mason defeats Ferrum 100-55,Woody Newton had 26 points in George Mason's 100-55 win against Ferrum on Saturday.
401721689,Poulakidas' 22 help Yale beat Fairfield 91-66,John Poulakidas' 22 points helped Yale defeat Fairfield 91-66 on Saturday.
401732294,Kinziger and Illinois State knock off UAB 84-83,Johnny Kinziger scored 21 points including two free throws with five seconds left to lead Illinois State to an 84-83 win over UAB on Saturday.
401721004,Smith scores 18 in Bellarmine's 80-68 win against Bowling Green,Billy Smith scored 18 points as Bellarmine beat Bowling Green 80-68 on Saturday.
401729766,"Brown scores 18, James Madison downs Jacksonville State 71-65",Xavier Brown had 18 points in James Madison's 71-65 win against Jacksonville State on Saturday.
401723703,No headline found,No description found
401722024,No headline found,No description found
401721929,No headline found,No description found
401720945,Johnson's 18 help Akron knock off Omaha 92-84,Nate Johnson had 18 points in Akron's 92-84 victory against Omaha on Saturday night.
401715890,Fulks' 24 lead Milwaukee over Wofford 76-74,Themus Fulks had 24 points in Milwaukee's 76-74 win against Wofford on Saturday night.
401700467,Hunter Sallis scores a season-high 31 as Wake Forest holds off Detroit Mercy 67-57,Hunter Sallis scored a season-high 31 points and put up seven of Wake Forest's final nine points to earn a 67-57 win over Detroit Mercy in the first meeting between the schools on Saturday night.
401720750,No headline found,No description found
401721230,Alabama A&M knocks off Coastal Carolina 77-70,(Darius Ford had 17 points in Alabama A&M's 77-70 victory over Coastal Carolina on Saturday night.
401720561,"Simpson scores 21, Southern Utah knocks off Idaho 82-67",Jamir Simpson scored 21 points as Southern Utah beat Idaho 82-67 on Saturday night.
401718419,"Mashburn scores 26, Temple downs UMass 87-80",Jamal Mashburn Jr. had 26 points in Temple's 87-80 victory against UMass on Saturday night.
401715461,DePaul wins 98-52 against Northern Illinois,Layden Blocker had 21 points in DePaul's 98-52 victory against Northern Illinois on Saturday night.
401711734,North Alabama wins 74-62 against UL Monroe,Daniel Ortiz had 19 points in North Alabama's 74-62 win against UL Monroe on Saturday night.
401709972,"Augillard, Douglas lead Fresno State over Long Beach State 72-69",Amar Augillard led Fresno State with 25 points and David Douglas Jr. made a go-ahead 3-pointer with 42 seconds left as the Bulldogs took down Long Beach State 72-69 on Saturday night.
401732295,"Buchanan scores 17, George Washington knocks off Louisiana-Lafayette 83-74",Darren Buchanan Jr.'s 17 points helped George Washington defeat Louisiana-Lafayette 83-74 on Saturday night.
401729767,"UCSD wins 80-45 against Toledo, captures Boardwalk Battle title",Tyler McGhie had 27 points in UC San Diego's 80-45 win over Toledo on Saturday night to win the Boardwalk Battle championship.
401718351,Watson scores 19 as Loyola Chicago downs Tulsa 89-53,Des Watson had 19 points in Loyola Chicago's 89-53 victory against Tulsa on Saturday night.
401711706,Ashby's 23 help Queens defeat South Carolina Upstate 98-74,Chris Ashby had 23 points in Queens' 98-74 win over South Carolina Upstate on Saturday night.
401720667,CJ Hines scores 24 as Alabama State fends off Lamar 77-75,CJ Hines had 24 points to help Alabama State fend off Lamar 77-75 in the Akron Basketball Classic on Saturday night.
401727836,"Nana Antwi-Boasiako scores 14, leads Stephen F. Austin over Youngstown State 64-57",Nana Antwi-Boasiako scored 14 points to help Stephen F. Austin defeat Youngstown State 64-57 on Saturday night.
401727326,No headline found,No description found
401722387,Dedan Thomas scores 22 to propel UNLV to 72-65 victory over New Mexico State,Dedan Thomas Jr. scored 22 points and UNLV beat New Mexico State 72-65 on Saturday night.
401721690,De La Rosa scores 37 as Columbia downs Stony Brook 82-63,Geronimo Rubio De La Rosa's 37 points led Columbia over Stony Brook 82-63 on Saturday night.
401721031,VonCameron Davis scores 11 to guide Kent State to 68-52 victory over Cleveland State,VonCameron Davis scored 11 points to help Kent State defeat Cleveland State 68-52 on Saturday night.
401706167,Tariq Ingraham scores 14 to lead Rider past Bucknell 57-53,Tariq Ingraham scored 14 points to lead Rider over Bucknell 57-53 on Saturday night.
401725352,Luke Barrett's double-double powers unbeaten Saint Mary's to 80-66 victory over Cal Poly,Luke Barrett finished with 19 points and 10 rebounds to lead Saint Mary's to an 80-66 victory over Cal Poly on Saturday night.
401719372,"Langston Reynolds scores 31, Northern Colorado defeats Prairie View A&M 114-98",Langston Reynolds scored 31 points as Northern Colorado beat Prairie View A&M 114-98 on Saturday night.
401718468,"Dominique Daniels Jr., Martel Williams lead Cal Baptist past Eastern Washington 79-68",Dominique Daniels Jr. and Martel Williams scored 15 points apiece to lead California Baptist to a 79-68 victory over Eastern Washington on Saturday night.
